time,x1,y1,x2,y2,x3,y3
56.800,945.335,385.922,1303.252,323.385,1309.315,424.374
56.840,946.967,385.052,1303.252,323.385,1311.202,425.460
56.880,947.686,384.653,1303.252,323.385,1311.882,425.536
56.920,947.842,384.509,1303.252,323.385,1312.074,425.108
56.960,948.367,384.289,1303.252,323.385,1313.866,425.411
57.000,949.234,384.718,1301.558,318.370,1316.486,425.185
57.040,949.420,384.524,1301.696,315.609,1316.787,425.125
57.080,949.375,383.731,1301.674,315.366,1316.930,425.064
57.120,949.476,382.124,1301.814,314.290,1317.655,425.036
57.160,949.415,380.491,1301.773,313.978,1318.135,424.942
57.200,949.598,379.977,1302.008,313.574,1318.609,425.025
57.240,950.392,378.610,1302.008,313.574,1319.805,424.837
57.280,950.878,377.932,1302.316,312.293,1320.547,425.011
57.320,950.998,377.700,1302.500,311.417,1322.100,424.851
57.360,951.175,377.424,1302.542,311.185,1324.916,424.401
57.400,951.279,377.225,1302.626,310.629,1325.419,423.498
57.440,951.441,377.045,1302.657,310.617,1326.502,422.791
57.480,951.812,376.400,1302.739,310.459,1327.099,422.500
57.520,951.984,375.817,1303.054,309.559,1327.392,422.301
57.560,952.158,375.350,1303.152,309.327,1327.591,422.236
57.600,952.636,374.189,1303.256,309.223,1328.490,421.698
57.640,953.275,372.815,1303.419,309.049,1329.041,421.345
57.680,953.479,372.392,1303.481,308.736,1330.117,420.786
57.720,954.228,370.960,1303.500,308.519,1330.586,420.735
57.760,954.710,369.791,1303.582,308.306,1330.538,420.628
57.800,954.902,369.468,1303.970,308.135,1330.104,420.811
57.840,954.902,369.468,1304.186,307.951,1329.513,421.239
57.880,954.902,369.468,1304.738,305.476,1329.686,421.139
57.920,955.019,369.299,1304.673,305.716,1330.513,420.696
57.960,955.011,369.163,1304.918,305.007,1331.304,420.361
58.000,954.953,369.270,1305.311,304.607,1333.051,420.025
58.040,955.023,369.189,1305.259,304.963,1333.551,420.172
58.080,955.023,369.189,nan,nan,1333.460,420.208
58.120,955.021,369.242,nan,nan,1333.508,420.370
58.160,956.085,368.097,nan,nan,1333.567,420.374
58.200,956.933,367.272,nan,nan,1333.617,420.353
58.240,957.441,366.238,nan,nan,1334.135,419.999
58.280,957.870,365.551,nan,nan,1334.135,419.999
58.320,958.667,364.196,nan,nan,1334.129,420.062
58.360,960.065,361.640,nan,nan,1334.129,420.062
58.400,960.483,360.863,nan,nan,1334.046,420.160
58.440,960.926,358.698,nan,nan,1334.252,420.236
58.480,960.926,358.698,nan,nan,1334.601,420.210
58.520,960.926,358.698,nan,nan,1336.447,419.654
58.560,960.926,358.698,nan,nan,1336.710,419.700
58.600,961.071,357.704,nan,nan,1336.493,419.896
58.640,960.861,356.120,nan,nan,1336.511,419.861
58.680,960.785,355.673,nan,nan,1336.511,419.861
58.720,960.463,354.595,nan,nan,1336.570,419.866
58.760,960.175,354.035,nan,nan,1337.204,419.745
58.800,960.155,351.603,nan,nan,1337.276,419.822
58.840,959.826,350.765,nan,nan,1337.954,419.675
58.880,959.724,349.966,nan,nan,1341.009,418.888
58.920,959.605,348.258,nan,nan,1341.254,418.892
58.960,959.503,346.992,nan,nan,1341.824,418.797
59.000,959.596,346.391,nan,nan,1342.720,418.688
59.040,959.607,345.970,nan,nan,1342.671,418.896
59.080,959.654,345.047,nan,nan,1342.574,419.000
59.120,959.748,343.776,nan,nan,1342.671,418.977
59.160,959.832,343.165,nan,nan,1342.633,419.029
59.200,960.297,342.148,nan,nan,1342.374,419.336
59.240,961.319,341.925,nan,nan,1342.394,419.484
59.280,962.093,340.614,nan,nan,1342.309,419.304
59.320,962.363,340.038,nan,nan,1343.090,418.640
59.360,962.339,339.970,nan,nan,1343.387,418.475
59.400,962.525,339.614,nan,nan,1343.669,418.047
59.440,963.128,338.399,nan,nan,1343.855,417.717
59.480,964.058,335.780,nan,nan,1344.576,416.854
59.520,963.588,333.958,nan,nan,1346.135,414.560
59.560,963.583,331.069,nan,nan,1346.351,414.450
59.600,963.990,329.323,nan,nan,1346.367,415.110
59.640,964.433,327.355,nan,nan,1346.644,415.394
59.680,964.640,326.956,nan,nan,1346.862,415.261
59.720,964.825,326.897,nan,nan,1347.032,415.166
59.760,964.825,326.897,nan,nan,1347.630,414.724
59.800,964.825,326.897,nan,nan,1348.797,413.939
59.840,964.968,326.437,nan,nan,1349.051,413.887
59.880,965.112,325.853,nan,nan,1349.351,413.723
59.920,965.120,325.721,1325.211,285.672,1349.719,413.526
59.960,965.766,324.325,1326.333,285.757,1350.233,413.197
60.000,967.828,324.314,1328.061,285.654,1350.738,412.629
60.040,969.419,323.979,1328.461,285.496,1350.976,412.490
60.080,971.027,323.140,1328.990,285.434,1350.786,412.993
60.120,972.017,322.937,1329.758,285.227,1350.763,413.071
60.160,972.571,322.487,1331.283,284.821,1351.660,411.749
60.200,972.571,322.487,1331.859,284.721,1351.802,411.583
60.240,973.401,321.783,1332.713,284.371,1352.353,411.679
60.280,973.601,321.555,1333.043,284.214,1352.504,411.731
60.320,974.159,321.156,1333.353,284.262,1353.839,410.992
60.360,975.431,319.979,1333.716,284.127,1354.655,411.210
60.400,976.074,319.240,1334.097,284.087,1355.175,411.231
60.440,976.460,318.935,1334.560,284.067,1356.553,409.417
60.480,977.241,318.376,1336.584,286.255,1356.523,409.446
60.520,977.708,317.925,1338.550,289.795,1356.666,409.337
60.560,978.269,317.465,1340.421,293.811,1357.006,408.799
60.600,978.580,317.394,1341.287,295.633,1357.461,407.708
60.640,978.622,317.264,1342.168,297.088,1358.504,406.112
60.680,978.722,316.939,1343.146,299.161,1358.428,405.999
60.720,979.591,315.943,1343.847,300.523,1358.607,405.501
60.760,979.718,314.205,1344.749,302.745,1358.717,405.236
60.800,978.987,313.142,1345.882,304.836,1358.484,404.815
60.840,979.165,312.094,1346.648,306.785,1358.481,405.027
60.880,979.560,311.419,1347.091,307.807,1358.317,405.079
60.920,979.752,310.409,1347.922,309.279,1358.135,403.245
60.960,980.167,309.420,1348.332,310.074,1358.583,404.249
61.000,981.295,308.343,1348.663,311.420,1358.262,403.375
61.040,983.537,306.949,1349.441,313.043,1358.084,403.333
61.080,987.773,301.995,1349.598,313.157,1357.961,402.641
61.120,990.414,298.602,1349.598,313.771,1358.091,402.565
61.160,991.397,297.137,1348.907,312.627,1357.957,402.913
61.200,991.843,296.741,1348.981,313.103,1357.466,402.686
61.240,992.364,295.828,1348.582,312.736,1357.976,403.150
61.280,992.754,294.887,1349.672,314.909,1357.745,403.009
61.320,993.756,291.278,1349.490,315.646,1357.451,402.888
61.360,994.494,289.270,1349.323,315.248,1356.581,402.165
61.400,995.465,285.070,1349.417,315.339,1356.269,402.049
61.440,994.061,281.811,1349.457,315.669,1355.039,401.346
61.480,993.207,278.414,1350.078,317.938,1351.997,399.568
61.520,993.302,277.000,1349.912,318.295,1351.020,399.058
61.560,993.084,275.215,1349.763,318.676,1351.392,398.698
61.600,993.128,274.385,1349.478,320.193,1351.365,397.983
61.640,993.060,271.740,1349.469,320.955,1351.163,397.189
61.680,993.133,270.718,1349.420,321.507,1350.596,396.373
61.720,993.099,269.777,1349.522,322.639,1350.263,395.719
61.760,992.982,265.652,1349.524,323.130,1349.115,394.606
61.800,993.190,263.317,1349.570,323.801,1348.895,394.049
61.840,993.146,261.759,1349.439,324.659,1348.615,393.474
61.880,993.121,260.468,1349.381,325.008,1348.316,392.778
61.920,992.968,258.010,1349.285,325.345,1347.562,391.963
61.960,992.815,257.472,1349.283,325.607,1347.608,391.899
62.000,992.627,256.787,1349.271,325.798,1347.524,391.715
62.040,992.545,256.242,1349.298,326.466,1346.897,390.790
62.080,992.509,255.970,1349.327,327.675,1346.398,390.176
62.120,992.356,255.547,1349.435,331.751,1345.810,389.277
62.160,989.946,252.097,1349.481,332.233,1345.350,388.664
62.200,986.653,247.417,1349.481,332.233,1344.658,387.995
62.240,986.206,240.678,1349.499,332.218,1344.105,387.457
62.280,985.606,234.702,1349.493,332.333,1342.797,386.220
62.320,984.973,230.107,1349.584,332.723,1340.821,384.987
62.360,984.331,226.893,1349.680,333.098,1339.484,384.379
62.400,983.823,222.351,1349.680,333.098,1338.628,383.795
62.440,983.633,219.602,1349.518,333.774,1338.085,383.543
62.480,983.511,218.347,1349.544,335.079,1332.845,381.070
62.520,983.253,217.727,1349.238,335.445,1331.786,380.959
62.560,983.124,216.185,1348.892,336.369,1331.217,380.701
62.600,983.063,213.410,1348.753,337.921,1329.804,379.776
62.640,982.956,211.440,1348.513,338.585,1329.845,379.512
62.680,982.980,210.029,1348.333,339.250,1330.258,378.602
62.720,982.888,206.056,1348.138,339.782,1330.588,377.218
62.760,982.798,203.425,1347.969,340.381,1330.738,376.097
62.800,982.846,201.355,1347.580,342.011,1330.762,375.324
62.840,983.108,200.753,1347.318,343.085,1330.993,374.633
62.880,982.809,201.050,1346.961,344.753,1330.792,373.705
62.920,982.834,200.729,1347.125,345.785,1331.098,373.307
62.960,982.915,200.055,1347.640,347.137,1331.024,372.161
63.000,983.729,195.173,1348.114,348.598,1329.825,368.698
63.040,983.749,195.087,1347.577,351.410,1328.554,365.772
63.080,983.761,194.834,1347.411,352.533,1328.152,362.627
63.120,983.516,192.867,1347.622,353.396,1327.502,360.270
63.160,983.643,192.333,1348.309,354.006,1326.284,356.546
63.200,983.591,191.248,1348.284,355.090,1326.236,353.695
63.240,983.737,191.073,1348.296,355.812,1326.483,351.602
63.280,983.629,189.520,1347.801,358.080,1325.322,342.739
63.320,983.602,189.387,1347.825,359.229,1325.359,340.670
63.360,983.687,188.894,1347.690,360.154,1325.450,339.432
63.400,983.773,188.225,1347.522,361.187,1325.332,337.922
63.440,983.703,187.833,1347.418,362.067,1325.085,336.373
63.480,983.461,186.646,1346.440,364.488,1324.885,334.735
63.520,984.433,184.549,1346.495,364.861,1324.444,333.100
63.560,984.831,183.446,1346.390,365.238,1323.210,327.942
63.600,985.407,180.032,1345.853,366.767,1322.987,326.757
63.640,985.452,179.839,1345.684,367.409,1322.569,324.732
63.680,985.524,179.303,1345.532,368.040,1322.066,322.981
63.720,985.276,178.462,1345.265,368.466,1321.474,321.535
63.760,985.478,177.976,1344.590,369.829,1321.181,320.473
63.800,985.819,177.229,1343.959,370.775,1321.408,320.042
63.840,985.978,177.075,1343.646,371.810,1320.885,318.906
63.880,986.242,176.909,1343.546,372.482,1319.549,315.742
63.920,986.616,175.721,1342.980,373.330,1319.314,315.176
63.960,986.475,174.202,1342.411,374.380,1318.495,313.099
64.000,986.236,171.291,1341.825,375.435,1317.924,311.868
64.040,985.921,170.857,1341.712,375.812,1317.567,310.989
64.080,985.335,170.209,1340.934,377.231,1317.520,310.291
64.120,985.335,170.209,1340.422,378.379,1316.165,307.185
64.160,985.185,169.790,1340.034,379.002,1315.947,305.675
64.200,985.269,169.529,1337.989,381.858,1315.821,304.716
64.240,984.747,168.719,1337.783,382.372,1315.378,302.462
64.280,984.667,168.778,1337.338,383.020,1315.608,303.003
64.320,984.116,168.098,1336.849,383.747,1315.201,302.758
64.360,982.799,167.104,1336.323,384.722,1314.844,302.549
64.400,980.845,165.365,1336.008,385.162,1315.672,303.221
64.440,980.801,165.297,1335.588,385.717,1316.338,303.692
64.480,981.048,165.421,1335.153,386.386,1317.174,304.394
64.520,983.555,166.455,1334.230,387.535,1320.750,307.966
64.560,983.830,166.561,1333.547,388.317,1321.826,309.164
64.600,983.807,166.510,1332.888,389.261,1322.508,309.745
64.640,983.571,166.151,1332.695,389.801,1322.974,309.895
64.680,983.519,166.119,1332.406,390.096,1323.080,309.826
64.720,984.076,166.336,1331.590,390.902,1323.339,309.942
64.760,983.639,165.338,1330.951,391.601,1323.268,309.770
64.800,983.420,165.043,1330.248,392.385,1323.475,309.910
64.840,982.348,164.378,1328.565,394.448,1323.475,309.910
64.880,981.825,163.488,1328.232,394.764,1323.328,309.489
64.920,981.754,163.248,1328.006,394.979,1323.402,309.567
64.960,981.832,163.029,1327.605,395.403,1323.073,309.159
65.000,981.184,162.201,1326.715,396.380,1322.806,308.595
65.040,980.957,161.979,1326.499,396.672,1322.610,307.801
65.080,981.477,162.217,1325.547,397.756,1328.221,311.971
65.120,981.599,162.132,1324.223,398.716,1329.048,311.664
65.160,981.716,162.142,1323.204,399.109,1328.940,311.544
65.200,982.167,162.611,1322.417,400.356,1328.766,310.893
65.240,982.282,162.788,1320.476,402.045,1328.630,310.628
65.280,981.279,162.638,1320.035,402.425,1328.630,310.628
65.320,979.834,162.590,1319.561,402.770,1328.769,310.696
65.360,979.251,162.567,1318.464,403.781,1328.736,310.648
65.400,977.983,162.305,1317.288,404.771,1328.736,310.648
65.440,978.308,162.397,1316.373,405.525,1328.694,310.644
65.480,977.251,162.331,1316.086,405.809,1328.694,310.644
65.520,975.628,162.331,1315.430,406.436,1325.636,307.931
65.560,975.575,162.349,1315.472,406.405,1325.665,307.951
65.600,975.751,162.601,1315.076,406.760,1325.412,307.874
65.640,974.981,162.567,1315.203,406.792,1324.925,307.541
65.680,974.545,162.725,1315.109,406.852,1323.478,306.185
65.720,974.390,162.667,1315.109,406.852,1323.478,306.185
65.760,974.353,162.993,1312.556,409.162,1328.522,310.457
65.800,975.862,163.329,1312.006,409.556,1328.936,310.734
65.840,974.970,163.482,1311.967,409.594,1328.577,309.975
65.880,974.830,163.651,1311.463,409.864,1325.741,307.022
65.920,969.921,163.818,1310.848,410.211,1325.775,306.971
65.960,969.862,163.906,1310.589,410.291,1325.775,306.971
66.000,969.199,164.057,1310.178,410.654,1325.693,306.693
66.040,968.848,164.176,1309.799,411.333,1325.609,306.667
66.080,968.684,164.099,1309.275,412.857,1325.609,306.667
66.120,967.924,163.785,1308.879,413.923,1319.119,301.899
66.160,968.356,163.278,1309.529,414.438,1319.181,301.988
66.200,968.356,163.278,1310.187,414.844,1319.154,301.934
66.240,968.405,163.245,1310.405,415.617,1318.973,301.755
66.280,968.476,163.220,1310.786,416.051,1319.058,301.845
66.320,968.476,163.220,1310.894,416.314,1319.058,301.845
66.360,968.506,163.309,1312.308,415.806,1319.058,301.845
66.400,968.262,163.275,1312.422,415.949,1325.527,306.733
66.440,968.262,163.275,1312.287,416.471,1325.527,306.733
66.480,967.550,163.014,1312.250,416.896,1325.527,306.733
66.520,966.776,162.948,1311.800,417.574,1325.440,306.674
66.560,966.220,163.060,1311.573,417.773,1320.913,301.328
66.600,966.056,163.113,1311.282,418.498,1321.117,299.685
66.640,965.827,163.155,1311.335,418.551,1321.134,299.603
66.680,965.991,163.130,1308.722,420.782,1321.216,299.565
66.720,965.846,163.069,1307.381,421.794,1321.869,299.537
66.760,964.338,163.344,1306.852,422.372,1322.098,299.896
66.800,963.444,163.608,1305.590,423.063,1322.583,300.054
66.840,962.958,163.669,1305.590,423.063,1323.873,303.651
66.880,962.851,163.647,1305.590,423.063,1324.472,303.645
66.920,962.890,163.752,1306.570,422.550,1324.644,303.839
66.960,962.993,163.435,1305.906,422.826,1324.719,304.017
67.000,962.997,163.328,1305.222,423.349,1326.954,315.725
67.040,963.019,163.414,1305.222,423.349,1327.000,315.597
67.080,963.102,163.490,1305.222,423.349,1327.148,315.600
67.120,960.405,162.550,1305.376,423.231,1327.833,315.259
67.160,960.049,160.865,1305.294,423.283,1328.139,315.594
67.200,960.040,159.270,1305.191,423.335,1328.448,315.578
67.240,960.261,158.274,1305.083,423.437,1329.500,315.500
67.280,959.929,157.201,1304.998,423.414,1329.612,315.690
67.320,959.941,156.958,1304.945,423.376,1329.612,315.690
67.360,958.963,155.114,1304.409,423.654,1329.643,315.619
67.400,958.963,155.114,1303.665,424.486,1327.994,299.321
67.440,958.748,154.134,1303.078,424.696,1327.961,297.842
67.480,958.719,154.069,1302.832,424.854,1327.452,295.006
67.520,958.481,153.279,1300.645,425.464,1327.635,294.783
67.560,958.508,153.108,1298.892,424.998,1327.701,293.892
67.600,958.435,153.065,1297.183,425.175,1327.517,291.739
67.640,958.324,152.875,1296.807,425.231,1327.331,290.594
67.680,958.215,152.173,1296.301,425.316,1327.629,290.496
67.720,958.051,151.082,1296.072,425.367,1327.593,290.035
67.760,957.729,149.608,1295.820,425.365,1327.665,289.640
67.800,957.532,147.522,1293.909,425.790,1327.556,288.403
67.840,957.828,146.997,1293.591,425.829,1327.191,287.630
67.880,958.070,146.308,1292.670,425.902,1326.629,286.413
67.920,957.942,146.175,1291.437,426.193,1326.121,285.728
67.960,958.109,145.617,1291.282,426.171,1326.061,285.421
68.000,958.207,144.434,1291.119,426.236,1325.857,284.949
68.040,958.251,144.512,1290.997,426.290,1325.583,284.668
68.080,958.354,142.531,1291.078,426.308,1325.023,283.462
68.120,958.330,142.000,1291.078,426.308,1325.468,283.253
68.160,958.431,141.667,1291.044,426.328,1324.460,281.707
68.200,958.488,141.556,1291.044,426.328,1324.460,280.933
68.240,958.491,141.568,1291.078,426.308,1323.980,279.733
68.280,959.693,139.839,1291.042,426.352,1324.629,279.420
68.320,960.206,139.242,1290.951,426.310,1323.324,277.802
68.360,960.498,138.563,1290.951,426.310,1322.747,277.137
68.400,960.702,137.828,1291.002,426.330,1321.736,276.816
68.440,961.042,137.104,1291.002,426.330,1322.093,275.385
68.480,961.087,137.058,1291.002,426.330,1322.745,275.360
68.520,961.267,136.751,1291.002,426.330,1323.259,275.016
68.560,962.375,135.486,1291.002,426.330,1325.000,274.616
68.600,962.925,134.766,1291.002,426.330,1325.138,274.646
68.640,963.165,134.325,1291.135,426.339,1326.044,274.817
68.680,963.282,133.994,1291.135,426.339,1326.096,274.837
68.720,963.526,133.534,1291.328,426.276,1326.457,274.749
68.760,963.840,132.718,1291.297,426.276,1326.647,274.720
68.800,964.239,132.061,1291.438,426.409,1326.723,274.235
68.840,964.444,131.793,1291.438,426.409,1327.643,273.888
68.880,964.578,131.583,1291.438,426.368,1327.619,273.755
68.920,965.087,130.604,1291.575,426.296,1327.619,273.755
68.960,966.125,130.134,1292.455,426.292,1327.708,273.802
69.000,968.085,128.886,1292.706,426.620,1327.544,273.603
69.040,969.028,127.924,1293.056,426.493,1327.515,273.557
69.080,969.754,127.246,1293.218,426.451,1328.697,273.602
69.120,969.928,126.846,1293.270,426.427,1327.926,273.359
69.160,970.119,126.492,1293.270,426.427,1327.396,273.159
69.200,970.305,126.352,1293.270,426.427,1325.502,272.906
69.240,970.397,126.316,1293.301,426.451,1325.556,274.008
69.280,972.073,124.188,1293.316,426.410,1325.647,274.299
69.320,972.471,121.195,1293.331,426.423,1328.500,274.165
69.360,972.664,119.832,1293.331,426.423,1328.444,274.179
69.400,972.718,119.169,1293.324,426.387,1328.390,274.187
69.440,973.108,118.538,1293.849,426.305,1325.906,274.512
69.480,973.589,117.635,1293.882,426.273,1325.906,274.512
69.520,973.864,116.838,1293.905,426.297,1325.906,274.512
69.560,975.317,114.349,1293.905,426.297,1327.650,273.976
69.600,976.022,113.127,1294.025,426.202,1325.580,273.356
69.640,976.540,112.306,1294.004,426.213,1326.020,271.842
69.680,977.162,111.309,1293.056,426.427,1326.415,271.608
69.720,977.305,111.692,1292.660,426.623,1325.604,271.173
69.760,977.437,112.915,1292.130,426.715,1323.451,270.967
69.800,977.823,112.773,1288.902,427.835,1322.996,270.768
69.840,978.982,112.411,1288.945,427.820,1322.148,270.424
69.880,978.994,112.471,1288.811,427.858,1321.831,270.388
69.920,979.138,112.508,1288.534,427.973,1321.467,270.157
69.960,979.377,112.438,1288.487,427.914,1319.854,269.675
70.000,979.911,112.244,1287.990,428.033,1320.926,270.823
70.040,980.364,112.434,1287.546,428.203,1321.573,271.998
70.080,981.468,112.115,1287.157,428.446,1322.624,272.222
70.120,981.685,112.197,1287.157,428.446,1323.113,272.165
70.160,982.775,112.192,1286.585,428.920,1323.292,272.051
70.200,983.495,112.519,1286.499,429.690,1323.518,271.911
70.240,986.110,111.623,1286.320,430.129,1323.678,271.828
70.280,986.439,111.632,1286.119,430.441,1324.406,271.247
70.320,987.034,111.523,1285.983,430.725,1324.107,270.824
70.360,990.382,110.839,1285.519,431.303,1323.618,270.714
70.400,990.644,110.826,1285.463,431.627,1323.704,270.384
70.440,991.004,110.958,1285.161,432.496,1323.674,270.297
70.480,990.983,111.442,1284.411,433.655,1322.840,270.146
70.520,990.787,112.017,1284.117,433.981,1323.016,270.304
70.560,990.787,112.017,1284.143,433.955,1322.762,270.421
70.600,992.050,112.113,1284.240,433.853,1323.010,270.716
70.640,992.525,112.174,1283.618,434.713,1323.603,270.920
70.680,993.397,112.135,1283.092,435.521,1323.781,271.018
70.720,993.360,112.345,1282.468,436.298,1321.815,273.359
70.760,993.544,112.348,1282.303,436.601,1321.500,273.869
70.800,993.812,112.433,1282.211,436.763,1321.295,274.254
70.840,993.812,112.433,1282.060,437.011,1321.290,274.328
70.880,993.913,112.427,1282.018,437.169,1321.148,274.716
70.920,993.994,112.410,1281.978,437.276,1321.245,274.830
70.960,995.637,112.165,1281.728,437.592,1321.670,275.208
71.000,997.205,111.991,1281.651,437.939,1321.838,275.060
71.040,998.084,111.349,1280.665,439.456,1321.660,275.474
71.080,999.802,110.278,1280.469,440.127,1321.656,275.745
71.120,999.659,110.419,1279.543,441.513,1321.524,275.956
71.160,999.031,110.698,1276.896,445.593,1321.131,276.397
71.200,999.142,110.575,1276.431,446.118,1321.495,276.484
71.240,998.981,110.644,1276.211,446.468,1321.981,276.818
71.280,999.032,110.564,1275.544,447.243,1321.436,277.312
71.320,998.901,110.500,1275.259,447.515,1321.421,277.316
71.360,999.430,110.333,1274.710,448.243,1321.342,277.369
71.400,999.283,110.312,1274.402,448.726,1320.007,278.609
71.440,999.370,110.300,1274.278,449.154,1320.081,278.607
71.480,999.373,110.370,1274.115,449.671,1320.202,278.636
71.520,1000.747,109.640,1273.483,450.206,1312.340,296.591
71.560,1001.329,109.325,1272.117,451.087,1311.365,297.098
71.600,1001.606,109.277,1271.050,451.585,1311.309,297.650
71.640,1001.606,109.277,1270.281,451.753,1311.309,297.650
71.680,1001.606,109.277,1269.282,452.295,1310.365,299.463
71.720,1001.948,109.076,1268.537,452.675,1310.210,299.772
71.760,1001.907,108.992,1267.918,453.038,1310.203,299.808
71.800,1002.929,108.093,1266.759,453.448,1309.811,300.621
71.840,1002.989,107.957,1266.063,453.858,1309.514,301.022
71.880,1004.380,106.653,1265.702,453.982,1309.082,301.848
71.920,1006.213,104.920,1264.600,454.467,1308.881,302.065
71.960,1006.213,104.920,1263.673,454.799,1308.590,302.500
72.000,1006.213,104.920,1262.909,455.204,1308.651,302.672
72.040,1006.466,104.155,1262.620,455.369,1308.016,303.728
72.080,1006.612,103.750,1259.752,456.490,1305.765,304.870
72.120,1006.674,103.140,1258.622,456.975,1305.506,304.844
72.160,1007.393,102.184,1257.018,457.570,1305.372,304.820
72.200,1007.809,101.191,1256.984,457.589,1305.528,304.587
72.240,1008.177,101.277,1256.144,457.885,1305.331,304.861
72.280,1008.404,100.978,1255.933,457.994,1304.835,304.835
72.320,1009.053,101.218,1254.677,458.403,1304.065,305.439
72.360,1009.000,100.829,1253.496,458.888,1304.065,305.439
72.400,1009.096,100.675,1251.534,459.374,1303.778,305.362
72.440,1009.402,99.920,1250.732,459.730,1303.770,305.158
72.480,1009.600,99.615,1249.056,460.215,1303.500,305.176
72.520,1010.119,98.798,1246.502,461.007,1303.441,305.230
72.560,1010.119,98.798,1245.171,461.505,1303.514,305.153
72.600,1012.345,97.605,1243.934,461.656,1303.443,305.114
72.640,1012.560,97.766,1242.706,462.036,1302.794,304.489
72.680,1014.160,96.601,1241.554,462.349,nan,nan
72.720,1014.602,96.314,1240.590,462.624,nan,nan
72.760,1014.993,96.067,1239.186,463.079,nan,nan
72.800,1015.059,95.989,1237.692,463.459,nan,nan
72.840,1015.025,95.910,1236.910,463.684,nan,nan
72.880,1015.388,95.510,1235.549,463.989,1301.992,303.450
72.920,1016.007,94.863,1234.737,464.183,1301.992,303.450
72.960,1016.467,94.200,1233.435,464.466,1301.992,303.450
73.000,1017.717,92.333,1232.679,464.723,1302.874,303.132
73.040,1017.639,92.377,1232.679,464.723,1302.874,303.132
73.080,1017.618,92.353,1232.573,464.767,1302.988,303.036
73.120,1017.708,92.138,1232.115,464.876,1302.874,303.132
73.160,1017.708,92.138,1231.915,464.925,1302.874,303.132
73.200,1017.904,91.987,1230.902,465.426,1303.099,303.049
73.240,1018.000,92.134,1226.660,467.396,1302.965,302.903
73.280,1018.388,91.758,1225.784,467.994,1302.971,302.725
73.320,1018.735,91.462,1223.977,469.067,1302.915,302.681
73.360,1018.963,91.551,1223.536,469.419,1302.830,302.468
73.400,1019.598,91.036,1222.625,469.859,1303.145,302.101
73.440,1019.650,90.817,1221.770,470.306,1303.107,302.053
73.480,1021.894,87.872,1219.384,471.790,1303.518,301.833
73.520,1022.267,87.485,1219.276,471.890,1303.858,301.672
73.560,1022.548,87.232,1218.561,472.314,1304.135,301.536
73.600,1022.817,87.150,1218.325,472.354,1304.254,301.547
73.640,1022.694,87.263,1218.224,472.359,1304.360,301.636
73.680,1022.694,87.263,1215.899,473.488,1304.453,301.620
73.720,1022.734,87.177,1215.383,473.861,1304.502,301.639
73.760,1022.694,87.263,1215.282,473.939,1304.903,303.292
73.800,1022.694,87.263,1214.437,474.319,1304.907,306.985
73.840,1022.734,87.339,1212.544,475.075,1304.772,308.124
73.880,1022.734,87.339,1211.031,475.541,1304.565,308.922
73.920,1022.734,87.339,1210.436,475.695,1304.440,310.177
73.960,1022.734,87.339,1209.731,475.965,1304.551,310.159
74.000,1023.071,87.970,1209.096,476.316,1304.606,311.018
74.040,1024.083,88.350,1209.096,476.316,1304.606,311.018
74.080,1024.083,88.350,1208.646,476.401,1304.469,311.792
74.120,1024.083,88.350,1208.176,476.415,1304.366,312.262
74.160,1024.209,88.379,1206.911,476.845,1304.481,312.371
74.200,1024.374,88.304,1206.326,476.925,1304.556,312.392
74.240,1024.867,88.036,1204.007,476.618,1304.302,312.906
74.280,1025.235,87.647,1200.921,474.752,1304.393,312.955
74.320,1025.895,87.206,1199.564,473.685,1303.944,313.496
74.360,1026.193,86.811,1197.490,472.277,1303.903,313.894
74.400,1026.143,86.817,1195.754,470.910,1302.617,315.867
74.440,1026.325,87.333,1194.511,470.226,1302.081,319.800
74.480,1026.531,88.203,1193.718,469.853,1302.034,320.193
74.520,1026.794,88.956,1193.371,469.731,1301.908,321.752
74.560,1026.714,89.028,1192.647,469.264,1301.822,322.519
74.600,1026.769,88.995,1191.987,469.006,1301.822,322.519
74.640,1026.831,89.018,1191.561,468.886,nan,nan
74.680,1026.831,89.018,1191.470,468.914,nan,nan
74.720,1026.981,89.160,1191.026,468.604,nan,nan
74.760,1027.183,89.221,1190.519,468.332,nan,nan
74.800,1027.183,89.221,1190.332,468.191,nan,nan
74.840,1027.183,89.221,1190.413,468.118,nan,nan
74.880,1028.018,89.224,1187.047,466.458,nan,nan
74.920,1027.723,89.472,1186.543,466.019,nan,nan
74.960,1027.723,89.472,1182.773,464.742,nan,nan
75.000,1028.659,89.184,1180.992,464.507,nan,nan
75.040,1028.483,89.434,1173.896,462.925,1187.204,466.079
75.080,1028.822,90.662,1173.204,462.787,1186.990,466.113
75.120,1028.822,90.662,1172.030,462.537,1187.093,466.167
75.160,1029.508,91.016,1170.984,462.227,nan,nan
75.200,1029.854,91.135,1169.778,461.941,nan,nan
75.240,1030.939,91.448,1168.904,461.807,nan,nan
75.280,1033.238,92.308,1168.063,461.607,nan,nan
75.320,1033.689,92.531,1166.783,461.509,nan,nan
75.360,1034.060,92.700,1165.795,461.102,nan,nan
75.400,1034.192,92.804,1164.220,460.701,nan,nan
75.440,1034.340,92.799,1163.801,460.665,nan,nan
75.480,1034.315,92.791,1163.677,460.709,nan,nan
75.520,1034.315,92.791,1162.988,460.529,nan,nan
